* Disclaimer:
* THIS FILE IS PROVIDED AS IS AND WITH:
* (A) NO WARRANTY OF ANY KIND, express, implied or statutory, including any implied warranties of merchantability, fitness for a particular purpose and noninfringement, which  Infineon disclaims to the maximum extent permitted by applicable law; and
* (B) NO INDEMNIFICATION FOR INFRINGEMENT OF INTELLECTUAL PROPERTY RIGHTS.
* (C) LIMITATION OF LIABILITY: IN NO EVENT SHALL INFINEON BE LIABLE FOR ANY DIRECT, INDIRECT, SPECIAL, INCIDENTAL, OR CONSEQUENTIAL DAMAGES (INCLUDING LOST PROFITS OR SAVINGS) WHATSOEVER, WHETHER BASED ON CONTRACT, TORT OR ANY OTHER LEGAL THEORY, EVEN IF ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.
* © 2020 Infineon Technologies AG. All rights reserved.

* Note:
* The CMOS transistor models used, were freely available models downloaded from: http://ptm.asu.edu.
* The bipolar transistor models are from: The Development of Bipolar Log-Domain Filters in a Standard CMOS Process, G. D. Duerden, G. W. Roberts, M. J. Deen, 2001

* Release:
* 	version 2.0

Tag,Net,path-port,device,terminal
TAG	,	Net	,	Path	,	Device	,	Terminal
G_1542	,	DUT.I57.I169.I140.a	,	DUT.I57.I169.I140.M125:g	,	preg	,	g
G_1543	,	DUT.I57.I169.I140.a	,	DUT.I57.I169.I140.M52:g	,	nreg	,	g
G_1544	,	DUT.I57.I169.I139.b	,	DUT.I57.I169.I139.M131:g	,	preg	,	g
G_1545	,	DUT.I57.I169.I139.b	,	DUT.I57.I169.I139.M49:g	,	preg	,	g
G_1546	,	DUT.I57.I169.I139.b	,	DUT.I57.I169.I139.M121:g	,	nreg	,	g
G_1547	,	DUT.I57.I169.I139.b	,	DUT.I57.I169.I139.M130:g	,	nreg	,	g
G_1548	,	DUT.I57.I169.I139.b	,	DUT.I57.I169.I139.M51:g	,	nreg	,	g
G_1549	,	DUT.I57.I169.I139.a	,	DUT.I57.I169.I139.M125:g	,	preg	,	g
G_1550	,	DUT.I57.I169.I139.a	,	DUT.I57.I169.I139.M52:g	,	nreg	,	g
G_1551	,	DUT.I57.I169.I138.b	,	DUT.I57.I169.I138.M131:g	,	preg	,	g
G_1552	,	DUT.I57.I169.I138.b	,	DUT.I57.I169.I138.M49:g	,	preg	,	g
G_1553	,	DUT.I57.I169.I138.b	,	DUT.I57.I169.I138.M121:g	,	nreg	,	g
G_1554	,	DUT.I57.I169.I138.b	,	DUT.I57.I169.I138.M130:g	,	nreg	,	g
G_1555	,	DUT.I57.I169.I138.b	,	DUT.I57.I169.I138.M51:g	,	nreg	,	g
G_1556	,	DUT.I57.I169.I138.a	,	DUT.I57.I169.I138.M125:g	,	preg	,	g
G_1557	,	DUT.I57.I169.I138.a	,	DUT.I57.I169.I138.M52:g	,	nreg	,	g
G_1558	,	DUT.I57.I168.net9	,	DUT.I57.I168.I141.M123:g	,	preg	,	g
G_1559	,	DUT.I57.I168.net9	,	DUT.I57.I168.I141.M119:g	,	preg	,	g
G_1560	,	DUT.I57.I168.net9	,	DUT.I57.I168.I141.M48:g	,	preg	,	g
G_1561	,	DUT.I57.I168.net9	,	DUT.I57.I168.I141.M132:g	,	nreg	,	g
G_1562	,	DUT.I57.I168.net9	,	DUT.I57.I168.I141.M128:g	,	nreg	,	g
G_1563	,	DUT.I57.I168.net9	,	DUT.I57.I168.I141.M120:g	,	nreg	,	g
G_1564	,	DUT.I57.I168.net9	,	DUT.I57.I168.I141.M53:g	,	nreg	,	g
G_1565	,	DUT.I57.I168.net9	,	DUT.I57.I168.I139.M123:g	,	preg	,	g
G_1566	,	DUT.I57.I168.net9	,	DUT.I57.I168.I139.M119:g	,	preg	,	g
G_1567	,	DUT.I57.I168.net9	,	DUT.I57.I168.I139.M48:g	,	preg	,	g
G_1568	,	DUT.I57.I168.net9	,	DUT.I57.I168.I139.M132:g	,	nreg	,	g
G_1569	,	DUT.I57.I168.net9	,	DUT.I57.I168.I139.M128:g	,	nreg	,	g
G_1570	,	DUT.I57.I168.net9	,	DUT.I57.I168.I139.M120:g	,	nreg	,	g
G_1571	,	DUT.I57.I168.net9	,	DUT.I57.I168.I139.M53:g	,	nreg	,	g
G_1572	,	DUT.I57.I168.net20	,	DUT.I57.I168.I140.M129:g	,	preg	,	g
G_1573	,	DUT.I57.I168.net20	,	DUT.I57.I168.I140.M43:g	,	preg	,	g
G_1574	,	DUT.I57.I168.net20	,	DUT.I57.I168.I140.M45:g	,	nreg	,	g
G_1575	,	DUT.I57.I168.net010	,	DUT.I57.I168.I160.ptrans24:g	,	preg	,	g
G_1576	,	DUT.I57.I168.net010	,	DUT.I57.I168.I160.ntrans21:g	,	nreg	,	g
G_1577	,	DUT.I57.I168.net010	,	DUT.I57.I168.I139.M127:g	,	preg	,	g
G_1578	,	DUT.I57.I168.net010	,	DUT.I57.I168.I139.M55:g	,	preg	,	g
G_1579	,	DUT.I57.I168.net010	,	DUT.I57.I168.I139.M126:g	,	nreg	,	g
G_1580	,	DUT.I57.I168.net010	,	DUT.I57.I168.I139.M54:g	,	nreg	,	g
G_1581	,	DUT.I57.I168.net13	,	DUT.I57.I168.I160.ptrans23:g	,	preg	,	g
G_1582	,	DUT.I57.I168.net13	,	DUT.I57.I168.I160.ntrans20:g	,	nreg	,	g
G_1583	,	DUT.I57.I168.net13	,	DUT.I57.I168.I141.M127:g	,	preg	,	g
G_1584	,	DUT.I57.I168.net13	,	DUT.I57.I168.I141.M55:g	,	preg	,	g
G_1585	,	DUT.I57.I168.net13	,	DUT.I57.I168.I141.M126:g	,	nreg	,	g
G_1586	,	DUT.I57.I168.net13	,	DUT.I57.I168.I141.M54:g	,	nreg	,	g
G_1587	,	DUT.I57.I168.net18	,	DUT.I57.I168.I138.M129:g	,	preg	,	g
G_1588	,	DUT.I57.I168.net18	,	DUT.I57.I168.I138.M43:g	,	preg	,	g
G_1589	,	DUT.I57.I168.net18	,	DUT.I57.I168.I138.M45:g	,	nreg	,	g
G_1590	,	DUT.I57.I168.net19	,	DUT.I57.I168.I141.M129:g	,	preg	,	g
G_1591	,	DUT.I57.I168.net19	,	DUT.I57.I168.I141.M43:g	,	preg	,	g
G_1592	,	DUT.I57.I168.net19	,	DUT.I57.I168.I141.M45:g	,	nreg	,	g
G_1593	,	DUT.I57.I168.net22	,	DUT.I57.I168.I141.M122:g	,	preg	,	g
G_1594	,	DUT.I57.I168.net22	,	DUT.I57.I168.I141.M124:g	,	nreg	,	g
G_1595	,	DUT.I57.I168.net23	,	DUT.I57.I168.I140.M127:g	,	preg	,	g
G_1596	,	DUT.I57.I168.net23	,	DUT.I57.I168.I140.M55:g	,	preg	,	g
G_1597	,	DUT.I57.I168.net23	,	DUT.I57.I168.I140.M126:g	,	nreg	,	g
G_1598	,	DUT.I57.I168.net23	,	DUT.I57.I168.I140.M54:g	,	nreg	,	g
G_1599	,	DUT.I57.I168.net14	,	DUT.I57.I168.I139.M129:g	,	preg	,	g
G_1600	,	DUT.I57.I168.net14	,	DUT.I57.I168.I139.M43:g	,	preg	,	g
G_1601	,	DUT.I57.I168.net14	,	DUT.I57.I168.I139.M45:g	,	nreg	,	g
G_1602	,	DUT.I57.I168.net14	,	DUT.I57.I168.I138.M122:g	,	preg	,	g
G_1603	,	DUT.I57.I168.net14	,	DUT.I57.I168.I138.M124:g	,	nreg	,	g
G_1604	,	DUT.I57.I168.net24	,	DUT.I57.I168.I138.M127:g	,	preg	,	g
G_1605	,	DUT.I57.I168.net24	,	DUT.I57.I168.I138.M55:g	,	preg	,	g
G_1606	,	DUT.I57.I168.net24	,	DUT.I57.I168.I138.M126:g	,	nreg	,	g
G_1607	,	DUT.I57.I168.net24	,	DUT.I57.I168.I138.M54:g	,	nreg	,	g
G_1608	,	DUT.I57.I168.I0.net39	,	DUT.I57.I168.I0.ptrans25:g	,	preg	,	g
G_1609	,	DUT.I57.I168.I0.net39	,	DUT.I57.I168.I0.ntrans22:g	,	nreg	,	g
G_1610	,	DUT.I57.I168.I160.net39	,	DUT.I57.I168.I160.ptrans25:g	,	preg	,	g
G_1611	,	DUT.I57.I168.I160.net39	,	DUT.I57.I168.I160.ntrans22:g	,	nreg	,	g
G_1612	,	DUT.I57.I168.I153.net39	,	DUT.I57.I168.I153.ptrans25:g	,	preg	,	g
G_1613	,	DUT.I57.I168.I153.net39	,	DUT.I57.I168.I153.ntrans22:g	,	nreg	,	g
G_1614	,	DUT.I57.I168.I141.b	,	DUT.I57.I168.I141.M131:g	,	preg	,	g
G_1615	,	DUT.I57.I168.I141.b	,	DUT.I57.I168.I141.M49:g	,	preg	,	g
G_1616	,	DUT.I57.I168.I141.b	,	DUT.I57.I168.I141.M121:g	,	nreg	,	g
G_1617	,	DUT.I57.I168.I141.b	,	DUT.I57.I168.I141.M130:g	,	nreg	,	g
G_1618	,	DUT.I57.I168.I141.b	,	DUT.I57.I168.I141.M51:g	,	nreg	,	g
G_1619	,	DUT.I57.I168.I141.a	,	DUT.I57.I168.I141.M125:g	,	preg	,	g
G_1620	,	DUT.I57.I168.I141.a	,	DUT.I57.I168.I141.M52:g	,	nreg	,	g
G_1621	,	DUT.I57.I168.I140.b	,	DUT.I57.I168.I140.M131:g	,	preg	,	g
G_1622	,	DUT.I57.I168.I140.b	,	DUT.I57.I168.I140.M49:g	,	preg	,	g
G_1623	,	DUT.I57.I168.I140.b	,	DUT.I57.I168.I140.M121:g	,	nreg	,	g
G_1624	,	DUT.I57.I168.I140.b	,	DUT.I57.I168.I140.M130:g	,	nreg	,	g
G_1625	,	DUT.I57.I168.I140.b	,	DUT.I57.I168.I140.M51:g	,	nreg	,	g
G_1626	,	DUT.I57.I168.I140.a	,	DUT.I57.I168.I140.M125:g	,	preg	,	g
G_1627	,	DUT.I57.I168.I140.a	,	DUT.I57.I168.I140.M52:g	,	nreg	,	g
G_1628	,	DUT.I57.I168.I139.b	,	DUT.I57.I168.I139.M131:g	,	preg	,	g
G_1629	,	DUT.I57.I168.I139.b	,	DUT.I57.I168.I139.M49:g	,	preg	,	g
G_1630	,	DUT.I57.I168.I139.b	,	DUT.I57.I168.I139.M121:g	,	nreg	,	g
G_1631	,	DUT.I57.I168.I139.b	,	DUT.I57.I168.I139.M130:g	,	nreg	,	g
G_1632	,	DUT.I57.I168.I139.b	,	DUT.I57.I168.I139.M51:g	,	nreg	,	g
G_1633	,	DUT.I57.I168.I139.a	,	DUT.I57.I168.I139.M125:g	,	preg	,	g
G_1634	,	DUT.I57.I168.I139.a	,	DUT.I57.I168.I139.M52:g	,	nreg	,	g
G_1635	,	DUT.I57.I168.I138.b	,	DUT.I57.I168.I138.M131:g	,	preg	,	g
G_1636	,	DUT.I57.I168.I138.b	,	DUT.I57.I168.I138.M49:g	,	preg	,	g
G_1637	,	DUT.I57.I168.I138.b	,	DUT.I57.I168.I138.M121:g	,	nreg	,	g
G_1638	,	DUT.I57.I168.I138.b	,	DUT.I57.I168.I138.M130:g	,	nreg	,	g
G_1639	,	DUT.I57.I168.I138.b	,	DUT.I57.I168.I138.M51:g	,	nreg	,	g
G_1640	,	DUT.I57.I168.I138.a	,	DUT.I57.I168.I138.M125:g	,	preg	,	g
G_1641	,	DUT.I57.I168.I138.a	,	DUT.I57.I168.I138.M52:g	,	nreg	,	g
G_1642	,	DUT.I57.I150.net7	,	DUT.I57.I150.M2:g	,	preg	,	g
G_1643	,	DUT.I57.I150.net7	,	DUT.I57.I150.M3:g	,	preg	,	g
G_1644	,	DUT.I57.I150.net7	,	DUT.I57.I150.M84:g	,	preg	,	g
G_1645	,	DUT.I57.I150.net7	,	DUT.I57.I150.M85:g	,	nreg	,	g
G_1646	,	DUT.I57.I150.net7	,	DUT.I57.I150.M1:g	,	nreg	,	g
G_1647	,	DUT.I57.I150.net7	,	DUT.I57.I150.M0:g	,	nreg	,	g
G_1648	,	DUT.I57.I9.net26	,	DUT.I57.I9.ptrans22:g	,	preg	,	g
G_1649	,	DUT.I57.I9.net26	,	DUT.I57.I9.ntrans25:g	,	nreg	,	g
G_1650	,	DUT.I57.I8.net26	,	DUT.I57.I8.ptrans22:g	,	preg	,	g
G_1651	,	DUT.I57.I8.net26	,	DUT.I57.I8.ntrans25:g	,	nreg	,	g
G_1652	,	DUT.I57.I1.net26	,	DUT.I57.I1.ptrans22:g	,	preg	,	g
G_1653	,	DUT.I57.I1.net26	,	DUT.I57.I1.ntrans25:g	,	nreg	,	g
G_1654	,	DUT.I57.I2.net26	,	DUT.I57.I2.ptrans22:g	,	preg	,	g
G_1655	,	DUT.I57.I2.net26	,	DUT.I57.I2.ntrans25:g	,	nreg	,	g
G_1656	,	DUT.I57.I171.net26	,	DUT.I57.I171.ptrans22:g	,	preg	,	g
G_1657	,	DUT.I57.I171.net26	,	DUT.I57.I171.ntrans25:g	,	nreg	,	g
G_1658	,	DUT.I57.I6.net26	,	DUT.I57.I6.ptrans22:g	,	preg	,	g
G_1659	,	DUT.I57.I6.net26	,	DUT.I57.I6.ntrans25:g	,	nreg	,	g
G_1660	,	DUT.I57.I4.net26	,	DUT.I57.I4.ptrans22:g	,	preg	,	g
G_1661	,	DUT.I57.I4.net26	,	DUT.I57.I4.ntrans25:g	,	nreg	,	g
G_1662	,	DUT.I51.net038	,	DUT.I51.I18.ptrans24:g	,	preg	,	g
G_1663	,	DUT.I51.net038	,	DUT.I51.I18.ntrans21:g	,	nreg	,	g
G_1664	,	DUT.I51.net038	,	DUT.I51.I20.ptrans24:g	,	preg	,	g
G_1665	,	DUT.I51.net038	,	DUT.I51.I20.ntrans21:g	,	nreg	,	g
G_1666	,	DUT.I51.net06	,	DUT.I51.I18.ptrans23:g	,	preg	,	g
G_1667	,	DUT.I51.net06	,	DUT.I51.I18.ntrans20:g	,	nreg	,	g
G_1668	,	DUT.I51.net06	,	DUT.I51.I164.I0.ptrans24:g	,	preg	,	g
G_1669	,	DUT.I51.net06	,	DUT.I51.I164.I0.ntrans21:g	,	nreg	,	g
G_1670	,	DUT.I51.net06	,	DUT.I51.I163.I153.ptrans23:g	,	preg	,	g
G_1671	,	DUT.I51.net06	,	DUT.I51.I163.I153.ntrans20:g	,	nreg	,	g
G_1672	,	DUT.I51.net06	,	DUT.I51.I163.I140.M122:g	,	preg	,	g
G_1673	,	DUT.I51.net06	,	DUT.I51.I163.I140.M124:g	,	nreg	,	g
G_1674	,	DUT.I51.net037	,	DUT.I51.I20.ptrans23:g	,	preg	,	g
G_1675	,	DUT.I51.net037	,	DUT.I51.I20.ntrans20:g	,	nreg	,	g
G_1676	,	DUT.I51.net037	,	DUT.I51.I150.M90:g	,	preg	,	g
G_1677	,	DUT.I51.net037	,	DUT.I51.I150.M91:g	,	nreg	,	g
G_1678	,	DUT.I51.net041	,	DUT.I51.I164.I146.ptrans10:g	,	preg	,	g
G_1679	,	DUT.I51.net041	,	DUT.I51.I164.I146.ntrans11:g	,	nreg	,	g
G_1680	,	DUT.I51.net041	,	DUT.I51.I164.I140.M123:g	,	preg	,	g
G_1681	,	DUT.I51.net041	,	DUT.I51.I164.I140.M119:g	,	preg	,	g
G_1682	,	DUT.I51.net041	,	DUT.I51.I164.I140.M48:g	,	preg	,	g
G_1683	,	DUT.I51.net041	,	DUT.I51.I164.I140.M132:g	,	nreg	,	g
G_1684	,	DUT.I51.net041	,	DUT.I51.I164.I140.M128:g	,	nreg	,	g
G_1685	,	DUT.I51.net041	,	DUT.I51.I164.I140.M120:g	,	nreg	,	g
G_1686	,	DUT.I51.net041	,	DUT.I51.I164.I140.M53:g	,	nreg	,	g
G_1687	,	DUT.I51.net041	,	DUT.I51.I164.I138.M123:g	,	preg	,	g
G_1688	,	DUT.I51.net041	,	DUT.I51.I164.I138.M119:g	,	preg	,	g
G_1689	,	DUT.I51.net041	,	DUT.I51.I164.I138.M48:g	,	preg	,	g
G_1690	,	DUT.I51.net041	,	DUT.I51.I164.I138.M132:g	,	nreg	,	g
G_1691	,	DUT.I51.net041	,	DUT.I51.I164.I138.M128:g	,	nreg	,	g
G_1692	,	DUT.I51.net041	,	DUT.I51.I164.I138.M120:g	,	nreg	,	g
G_1693	,	DUT.I51.net041	,	DUT.I51.I164.I138.M53:g	,	nreg	,	g
G_1694	,	DUT.I51.net015	,	DUT.I51.I164.I0.ptrans23:g	,	preg	,	g
G_1695	,	DUT.I51.net015	,	DUT.I51.I164.I0.ntrans20:g	,	nreg	,	g
G_1696	,	DUT.I51.net015	,	DUT.I51.I164.I139.M122:g	,	preg	,	g
G_1697	,	DUT.I51.net015	,	DUT.I51.I164.I139.M124:g	,	nreg	,	g
G_1698	,	DUT.I51.net015	,	DUT.I51.I163.I146.ptrans10:g	,	preg	,	g
G_1699	,	DUT.I51.net015	,	DUT.I51.I163.I146.ntrans11:g	,	nreg	,	g
G_1700	,	DUT.I51.net015	,	DUT.I51.I163.I140.M123:g	,	preg	,	g
G_1701	,	DUT.I51.net015	,	DUT.I51.I163.I140.M119:g	,	preg	,	g
G_1702	,	DUT.I51.net015	,	DUT.I51.I163.I140.M48:g	,	preg	,	g
G_1703	,	DUT.I51.net015	,	DUT.I51.I163.I140.M132:g	,	nreg	,	g
G_1704	,	DUT.I51.net015	,	DUT.I51.I163.I140.M128:g	,	nreg	,	g
G_1705	,	DUT.I51.net015	,	DUT.I51.I163.I140.M120:g	,	nreg	,	g
G_1706	,	DUT.I51.net015	,	DUT.I51.I163.I140.M53:g	,	nreg	,	g
G_1707	,	DUT.I51.net015	,	DUT.I51.I163.I138.M123:g	,	preg	,	g
G_1708	,	DUT.I51.net015	,	DUT.I51.I163.I138.M119:g	,	preg	,	g
G_1709	,	DUT.I51.net015	,	DUT.I51.I163.I138.M48:g	,	preg	,	g
G_1710	,	DUT.I51.net015	,	DUT.I51.I163.I138.M132:g	,	nreg	,	g
G_1711	,	DUT.I51.net015	,	DUT.I51.I163.I138.M128:g	,	nreg	,	g
G_1712	,	DUT.I51.net015	,	DUT.I51.I163.I138.M120:g	,	nreg	,	g
G_1713	,	DUT.I51.net015	,	DUT.I51.I163.I138.M53:g	,	nreg	,	g
G_1714	,	DUT.I51.net31	,	DUT.I51.I164.I153.ptrans23:g	,	preg	,	g
G_1715	,	DUT.I51.net31	,	DUT.I51.I164.I153.ntrans20:g	,	nreg	,	g
G_1716	,	DUT.I51.net31	,	DUT.I51.I164.I140.M122:g	,	preg	,	g
G_1717	,	DUT.I51.net31	,	DUT.I51.I164.I140.M124:g	,	nreg	,	g
G_1718	,	DUT.I51.net25	,	DUT.I51.I163.I0.ptrans23:g	,	preg	,	g
G_1719	,	DUT.I51.net25	,	DUT.I51.I163.I0.ntrans20:g	,	nreg	,	g
G_1720	,	DUT.I51.net25	,	DUT.I51.I163.I139.M122:g	,	preg	,	g
G_1721	,	DUT.I51.net25	,	DUT.I51.I163.I139.M124:g	,	nreg	,	g
G_1722	,	DUT.I51.net25	,	DUT.I51.I162.I146.ptrans10:g	,	preg	,	g
G_1723	,	DUT.I51.net25	,	DUT.I51.I162.I146.ntrans11:g	,	nreg	,	g
G_1724	,	DUT.I51.net25	,	DUT.I51.I162.I140.M123:g	,	preg	,	g
G_1725	,	DUT.I51.net25	,	DUT.I51.I162.I140.M119:g	,	preg	,	g
G_1726	,	DUT.I51.net25	,	DUT.I51.I162.I140.M48:g	,	preg	,	g
G_1727	,	DUT.I51.net25	,	DUT.I51.I162.I140.M132:g	,	nreg	,	g
G_1728	,	DUT.I51.net25	,	DUT.I51.I162.I140.M128:g	,	nreg	,	g
G_1729	,	DUT.I51.net25	,	DUT.I51.I162.I140.M120:g	,	nreg	,	g
G_1730	,	DUT.I51.net25	,	DUT.I51.I162.I140.M53:g	,	nreg	,	g
G_1731	,	DUT.I51.net25	,	DUT.I51.I162.I138.M123:g	,	preg	,	g
G_1732	,	DUT.I51.net25	,	DUT.I51.I162.I138.M119:g	,	preg	,	g
G_1733	,	DUT.I51.net25	,	DUT.I51.I162.I138.M48:g	,	preg	,	g
G_1734	,	DUT.I51.net25	,	DUT.I51.I162.I138.M132:g	,	nreg	,	g
G_1735	,	DUT.I51.net25	,	DUT.I51.I162.I138.M128:g	,	nreg	,	g
G_1736	,	DUT.I51.net25	,	DUT.I51.I162.I138.M120:g	,	nreg	,	g
G_1737	,	DUT.I51.net25	,	DUT.I51.I162.I138.M53:g	,	nreg	,	g
G_1738	,	DUT.I51.net036	,	DUT.I51.I163.I0.ptrans24:g	,	preg	,	g
G_1739	,	DUT.I51.net036	,	DUT.I51.I163.I0.ntrans21:g	,	nreg	,	g
G_1740	,	DUT.I51.net021	,	DUT.I51.I162.I0.ptrans23:g	,	preg	,	g
G_1741	,	DUT.I51.net021	,	DUT.I51.I162.I0.ntrans20:g	,	nreg	,	g
G_1742	,	DUT.I51.net021	,	DUT.I51.I162.I139.M122:g	,	preg	,	g
G_1743	,	DUT.I51.net021	,	DUT.I51.I162.I139.M124:g	,	nreg	,	g
G_1744	,	DUT.I51.net021	,	DUT.I51.I170.I146.ptrans10:g	,	preg	,	g
G_1745	,	DUT.I51.net021	,	DUT.I51.I170.I146.ntrans11:g	,	nreg	,	g
G_1746	,	DUT.I51.net021	,	DUT.I51.I170.I140.M123:g	,	preg	,	g
G_1747	,	DUT.I51.net021	,	DUT.I51.I170.I140.M119:g	,	preg	,	g
G_1748	,	DUT.I51.net021	,	DUT.I51.I170.I140.M48:g	,	preg	,	g
G_1749	,	DUT.I51.net021	,	DUT.I51.I170.I140.M132:g	,	nreg	,	g
G_1750	,	DUT.I51.net021	,	DUT.I51.I170.I140.M128:g	,	nreg	,	g
G_1751	,	DUT.I51.net021	,	DUT.I51.I170.I140.M120:g	,	nreg	,	g
G_1752	,	DUT.I51.net021	,	DUT.I51.I170.I140.M53:g	,	nreg	,	g
G_1753	,	DUT.I51.net021	,	DUT.I51.I170.I138.M123:g	,	preg	,	g
G_1754	,	DUT.I51.net021	,	DUT.I51.I170.I138.M119:g	,	preg	,	g
G_1755	,	DUT.I51.net021	,	DUT.I51.I170.I138.M48:g	,	preg	,	g
G_1756	,	DUT.I51.net021	,	DUT.I51.I170.I138.M132:g	,	nreg	,	g
G_1757	,	DUT.I51.net021	,	DUT.I51.I170.I138.M128:g	,	nreg	,	g
G_1758	,	DUT.I51.net021	,	DUT.I51.I170.I138.M120:g	,	nreg	,	g
G_1759	,	DUT.I51.net021	,	DUT.I51.I170.I138.M53:g	,	nreg	,	g
G_1760	,	DUT.I51.net032	,	DUT.I51.I162.I0.ptrans24:g	,	preg	,	g
G_1761	,	DUT.I51.net032	,	DUT.I51.I162.I0.ntrans21:g	,	nreg	,	g
G_1762	,	DUT.I51.net26	,	DUT.I51.I162.I153.ptrans23:g	,	preg	,	g
G_1763	,	DUT.I51.net26	,	DUT.I51.I162.I153.ntrans20:g	,	nreg	,	g
G_1764	,	DUT.I51.net26	,	DUT.I51.I162.I140.M122:g	,	preg	,	g
G_1765	,	DUT.I51.net26	,	DUT.I51.I162.I140.M124:g	,	nreg	,	g
G_1766	,	DUT.I51.net26	,	DUT.I51.I8.ptrans23:g	,	preg	,	g
G_1767	,	DUT.I51.net26	,	DUT.I51.I8.ntrans26:g	,	nreg	,	g
G_1768	,	DUT.I51.net22	,	DUT.I51.I170.I0.ptrans23:g	,	preg	,	g
G_1769	,	DUT.I51.net22	,	DUT.I51.I170.I0.ntrans20:g	,	nreg	,	g
G_1770	,	DUT.I51.net22	,	DUT.I51.I170.I139.M122:g	,	preg	,	g
G_1771	,	DUT.I51.net22	,	DUT.I51.I170.I139.M124:g	,	nreg	,	g
G_1772	,	DUT.I51.net22	,	DUT.I51.I169.I146.ptrans10:g	,	preg	,	g
G_1773	,	DUT.I51.net22	,	DUT.I51.I169.I146.ntrans11:g	,	nreg	,	g
G_1774	,	DUT.I51.net22	,	DUT.I51.I169.I140.M123:g	,	preg	,	g
G_1775	,	DUT.I51.net22	,	DUT.I51.I169.I140.M119:g	,	preg	,	g
G_1776	,	DUT.I51.net22	,	DUT.I51.I169.I140.M48:g	,	preg	,	g
G_1777	,	DUT.I51.net22	,	DUT.I51.I169.I140.M132:g	,	nreg	,	g
G_1778	,	DUT.I51.net22	,	DUT.I51.I169.I140.M128:g	,	nreg	,	g
G_1779	,	DUT.I51.net22	,	DUT.I51.I169.I140.M120:g	,	nreg	,	g
G_1780	,	DUT.I51.net22	,	DUT.I51.I169.I140.M53:g	,	nreg	,	g
G_1781	,	DUT.I51.net22	,	DUT.I51.I169.I138.M123:g	,	preg	,	g
G_1782	,	DUT.I51.net22	,	DUT.I51.I169.I138.M119:g	,	preg	,	g
G_1783	,	DUT.I51.net22	,	DUT.I51.I169.I138.M48:g	,	preg	,	g
G_1784	,	DUT.I51.net22	,	DUT.I51.I169.I138.M132:g	,	nreg	,	g
G_1785	,	DUT.I51.net22	,	DUT.I51.I169.I138.M128:g	,	nreg	,	g
G_1786	,	DUT.I51.net22	,	DUT.I51.I169.I138.M120:g	,	nreg	,	g
G_1787	,	DUT.I51.net22	,	DUT.I51.I169.I138.M53:g	,	nreg	,	g
G_1788	,	DUT.I51.net11	,	DUT.I51.I170.I0.ptrans24:g	,	preg	,	g
G_1789	,	DUT.I51.net11	,	DUT.I51.I170.I0.ntrans21:g	,	nreg	,	g
G_1790	,	DUT.I51.net24	,	DUT.I51.I170.I153.ptrans23:g	,	preg	,	g
G_1791	,	DUT.I51.net24	,	DUT.I51.I170.I153.ntrans20:g	,	nreg	,	g
G_1792	,	DUT.I51.net24	,	DUT.I51.I170.I140.M122:g	,	preg	,	g
G_1793	,	DUT.I51.net24	,	DUT.I51.I170.I140.M124:g	,	nreg	,	g
G_1794	,	DUT.I51.net24	,	DUT.I51.I4.ptrans23:g	,	preg	,	g
G_1795	,	DUT.I51.net24	,	DUT.I51.I4.ntrans26:g	,	nreg	,	g
G_1796	,	DUT.I51.net20	,	DUT.I51.I169.I0.ptrans23:g	,	preg	,	g
G_1797	,	DUT.I51.net20	,	DUT.I51.I169.I0.ntrans20:g	,	nreg	,	g
G_1798	,	DUT.I51.net20	,	DUT.I51.I169.I139.M122:g	,	preg	,	g
G_1799	,	DUT.I51.net20	,	DUT.I51.I169.I139.M124:g	,	nreg	,	g
G_1800	,	DUT.I51.net20	,	DUT.I51.I168.I146.ptrans10:g	,	preg	,	g
G_1801	,	DUT.I51.net20	,	DUT.I51.I168.I146.ntrans11:g	,	nreg	,	g
G_1802	,	DUT.I51.net20	,	DUT.I51.I168.I140.M123:g	,	preg	,	g
G_1803	,	DUT.I51.net20	,	DUT.I51.I168.I140.M119:g	,	preg	,	g
G_1804	,	DUT.I51.net20	,	DUT.I51.I168.I140.M48:g	,	preg	,	g
G_1805	,	DUT.I51.net20	,	DUT.I51.I168.I140.M132:g	,	nreg	,	g
G_1806	,	DUT.I51.net20	,	DUT.I51.I168.I140.M128:g	,	nreg	,	g
G_1807	,	DUT.I51.net20	,	DUT.I51.I168.I140.M120:g	,	nreg	,	g
G_1808	,	DUT.I51.net20	,	DUT.I51.I168.I140.M53:g	,	nreg	,	g
G_1809	,	DUT.I51.net20	,	DUT.I51.I168.I138.M123:g	,	preg	,	g
G_1810	,	DUT.I51.net20	,	DUT.I51.I168.I138.M119:g	,	preg	,	g
G_1811	,	DUT.I51.net20	,	DUT.I51.I168.I138.M48:g	,	preg	,	g
G_1812	,	DUT.I51.net20	,	DUT.I51.I168.I138.M132:g	,	nreg	,	g
G_1813	,	DUT.I51.net20	,	DUT.I51.I168.I138.M128:g	,	nreg	,	g
G_1814	,	DUT.I51.net20	,	DUT.I51.I168.I138.M120:g	,	nreg	,	g
G_1815	,	DUT.I51.net20	,	DUT.I51.I168.I138.M53:g	,	nreg	,	g
G_1816	,	DUT.I51.net14	,	DUT.I51.I169.I0.ptrans24:g	,	preg	,	g
